2505,Carr_75020_2482,pl-75020,playground,Carrefour Market,Menilmontant,75020
2506,cars_75019_2301,mu-75019,museum,carsanne,Buttes-Chaumont,75019
2507,Cart_75006_659,mu-75006,museum,Cartier Foundation for Contemporary Art,Luxembourg,75006
2508,Casa_75001_55,Re-75001,Restaurant,Casa Festa,Louvre,75001
2509,Casa_75013_1442,re-75013,restaurant,Casa Gepetto,Gobelins,75013
2510,Casa_75019_2293,mu-75019,museum,Casa lui Mihai,Buttes-Chaumont,75019
2511,Casa_75020_2436,re-75020,restaurant,Casa Botticelli.,Menilmontant,75020
2512,Casc_75016_1781,pa-75016,park,Cascade du Bois de Boulogne,Passy,75016
2513,Casi_75010_1038,re-75010,restaurant,Casimir,Enclos saint laurent,75010
2514,Casi_75010_3575,Re-75010,Restaurant,Casimir,Enclos saint laurent,75010
2515,Casq_75020_2367,pa-75020,park,Casque d'Or les Haies Garden,Menilmontant,75020
2516,Cast_75001_51,re-75001,restaurant,Castille Paris,Louvre,75001
2517,CAT_75017_2038,pl-75017,playground,CAT Assurances,Batignolles,75017
2518,Cata_75014_1595,mu-75014,museum,Catacombs,Observatoire,75014
2519,Cath_75019_2272,re-75019,restaurant,Cathay House,Buttes-Chaumont,75019
2520,Cath_75020_2492,pl-75020,playground,Catholic Church of Our Lady of the Cross of Ménilmontant,Menilmontant,75020
2521,Cavi_75016_1860,re-75016,restaurant,Caviar Latian,Passy,75016
2522,Céci_75001_125,mu-75001,museum,Cécile Léon Art Projects,Louvre,75001
2523,Ceda_75019_2267,re-75019,restaurant,Cedars Restaurant,Buttes-Chaumont,75019
2524,Cend_75020_507,Re-75020,Restaurant,Cendrillon,Menilmontant,75020
2525,Cent_75003_366,mu-75003,museum,Centre Pompidou administration,Temple,75003
2526,Cent_75010_1051,pl-75010,playground,Central Hôtel,Enclos saint laurent,75010
2527,Cent_75011_1164,pl-75011,playground,Central Hôtel,Popincourt,75011
2528,Cent_75013_1473,pl-75013,playground,Centre International de Sejour Kellermann,Gobelins,75013
2529,Cent_75014_1624,pl-75014,playground,Central Hotel Paris,Observatoire,75014
2530,Cent_75019_2344,pl-75019,playground,Centre d'imagerie Manin Crimée,Buttes-Chaumont,75019
2531,CERE_75010_3725,Re-75010,Restaurant,CEREMONIE EXPRESS,Enclos saint laurent,75010
2532,Cero_75005_570,mu-75005,museum,Cero 0,Pantheon,75005
2533,Césa_75014_1561,re-75014,restaurant,César Palace,Observatoire,75014
2534,Céve_75015_1635,pa-75015,park,Cévennes Garden,Vaugirard,75015
2535,CGSP_75007_787,mu-75007,museum,CGSP,Palais-Bourbon,75007
2536,Chac_75020_2442,re-75020,restaurant,Chacha & Companie - Restaurant de Fruits de Mer,Menilmontant,75020
2537,Chai_75012_1237,re-75012,restaurant,Chai 33,Reuilly,75012
2538,Chai_75012_2429,Re-75012,Restaurant,Chai 33,Reuilly,75012
2539,Cham_75007_693,pa-75007,park,Champ de Mars,Palais-Bourbon,75007
2540,Cham_75008_837,pa-75008,park,Champs Elysées Garden,Elysee,75008
2541,Chan_75020_2250,Re-75020,Restaurant,Chantefable,Menilmontant,75020
2542,Chan_75020_2410,re-75020,restaurant,Chantefable,Menilmontant,75020
2543,Char_75008_916,pl-75008,playground,Charing Cross,Elysee,75008
2544,Char_75011_1115,re-75011,restaurant,Charbon Café,Popincourt,75011
2545,CHAR_75013_1448,re-75013,restaurant,CHARLETY PIZZA,Gobelins,75013
2546,Chas_75016_1850,re-75016,restaurant,Chasse-Marée,Passy,75016
2547,Chat_75014_1629,pl-75014,playground,Chatillon Hotel - Paris Montparnasse,Observatoire,75014
2548,Chen_75015_1352,Re-75015,Restaurant,Chen Wang Lai Lai,Vaugirard,75015
2549,Chez_75001_176,Re-75001,Restaurant,Chez Zaza,Louvre,75001
2550,CHEZ_75002_95,Re-75002,Restaurant,CHEZ BOUBOULE MONTORGUEIL,Bourse,75002
2551,Chez_75003_132,Re-75003,Restaurant,Chez Cay,Temple,75003
2552,Chez_75003_200,Re-75003,Restaurant,Chez Haki,Temple,75003
2553,Chez_75003_303,re-75003,restaurant,Chez Janou,Temple,75003
2554,Chez_75003_328,re-75003,restaurant,Chez Vong,Temple,75003
2555,Chez_75003_332,re-75003,restaurant,Chez Jeannette,Temple,75003
2556,Chez_75003_70,Re-75003,Restaurant,Chez Jeanphi,Temple,75003
2557,Chez_75003_895,Re-75003,Restaurant,Chez Taeko,Temple,75003
2558,Chez_75004_159,Re-75004,Restaurant,Chez Hanna,Hotel de ville,75004
2559,Chez_75004_446,re-75004,restaurant,Chez Gladines Saint Germain,Hotel de ville,75004
2560,Chez_75005_19,Re-75005,Restaurant,Chez Nicos,Pantheon,75005
2561,Chez_75006_638,re-75006,restaurant,Chez Papa Jazz Club,Luxembourg,75006
2562,Chez_75007_2857,Re-75007,Restaurant,Chez Pippo,Palais-Bourbon,75007
2563,Chez_75007_746,re-75007,restaurant,Chez Françoise,Palais-Bourbon,75007
2564,Chez_75007_751,re-75007,restaurant,Chez Francis,Palais-Bourbon,75007
2565,Chez_75008_1618,Re-75008,Restaurant,Chez Léon,Elysee,75008
2566,Chez_75009_1615,Re-75009,Restaurant,Chez Vous,Opera,75009
2567,Chez_75009_955,re-75009,restaurant,Chez Michel,Opera,75009
2568,Chez_75011_1097,re-75011,restaurant,Chez Paul,Popincourt,75011
2569,Chez_75011_2171,Re-75011,Restaurant,Chez Sophie,Popincourt,75011
2570,Chez_75011_3870,Re-75011,Restaurant,Chez Chouette,Popincourt,75011
2571,Chez_75011_3967,Re-75011,Restaurant,Chez Paul,Popincourt,75011
2572,Chez_75011_578,Re-75011,Restaurant,Chez Justin,Popincourt,75011
2573,Chez_75012_1238,re-75012,restaurant,Chez Prosper,Reuilly,75012
2574,Chez_75012_1250,re-75012,restaurant,Chez ma belle mère,Reuilly,75012
2575,Chez_75012_1280,re-75012,restaurant,"Chez Long, cuisine vietnamienne",Reuilly,75012
2576,Chez_75012_2254,Re-75012,Restaurant,Chez ma belle mère,Reuilly,75012
2577,Chez_75012_2256,Re-75012,Restaurant,Chez Yach Restaurant,Reuilly,75012
2578,Chez_75012_2446,Re-75012,Restaurant,Chez Petit Hugo,Reuilly,75012
2579,Chez_75013_1399,re-75013,restaurant,Chez Gladines Butte aux cailles,Gobelins,75013
2580,Chez_75013_1401,re-75013,restaurant,Chez Papa 13,Gobelins,75013
2581,Chez_75013_1429,re-75013,restaurant,Chez Ly Village Tao-Tao,Gobelins,75013
2582,Chez_75013_1449,re-75013,restaurant,Chez Yong,Gobelins,75013
2583,Chez_75013_2623,Re-75013,Restaurant,Chez Lili et Marcel,Gobelins,75013
2584,Chez_75014_1555,re-75014,restaurant,Chez Papa Montparnasse - Denfert 14ème,Observatoire,75014
2585,Chez_75014_1581,re-75014,restaurant,Chez Bébert,Observatoire,75014
2586,Chez_75014_2667,Re-75014,Restaurant,Chez Papa Montparnasse - Denfert 14ème,Observatoire,75014
2587,Chez_75016_1851,re-75016,restaurant,Chez Filiberto,Passy,75016
2588,chez_75016_1857,re-75016,restaurant,chez carlo,Passy,75016
2589,Chez_75017_1482,Re-75017,Restaurant,Chez Poupette Paris,Batignolles,75017
2590,Chez_75017_1511,Re-75017,Restaurant,Chez Alice,Batignolles,75017
2591,Chez_75017_1988,re-75017,restaurant,Chez Gabrielle,Batignolles,75017
2592,Chez_75017_1995,re-75017,restaurant,Chez Ly...Restaurant,Batignolles,75017
2593,Chez_75018_1473,Re-75018,Restaurant,Chez Marie,Butte-Montmartre,75018
2594,Chez_75018_2092,re-75018,restaurant,Chez Ma Cousine,Butte-Montmartre,75018
2595,Chez_75018_3579,Re-75018,Restaurant,Chez Ma Cousine,Butte-Montmartre,75018
2596,Chez_75019_1897,Re-75019,Restaurant,Chez JJ,Buttes-Chaumont,75019
2597,Chez_75020_2446,re-75020,restaurant,Chez Papa,Menilmontant,75020
2598,Chez_75020_3795,Re-75020,Restaurant,Chez Papa,Menilmontant,75020
2599,Chez_92120_2810,Re-92120,Restaurant,Chez Friloux 1933,Unknown,92120
2600,Chez_94700_2406,Re-94700,Restaurant,Chez Beberthe,Unknown,94700
2601,Chic_75018_1582,Re-75018,Restaurant,Chicken Street,Butte-Montmartre,75018
2602,Chic_75018_1797,Re-75018,Restaurant,Chicken Street Paris 18 Naan & Fried Chicken,Butte-Montmartre,75018
2603,Chic_75019_3666,Re-75019,Restaurant,Chicken Street Paris 19 Naan & Fried Chicken,Buttes-Chaumont,75019
2604,Chic_75020_3813,Re-75020,Restaurant,Chicken Rapido,Menilmontant,75020
2605,Chic_92120_2697,Re-92120,Restaurant,Chicken Street Montrouge Naan & Fried Chicken,Unknown,92120
2606,Chic_94200_2398,Re-94200,Restaurant,Chicken Street,Unknown,94200
2607,Chic_94270_2495,Re-94270,Restaurant,Chicken Street Kremlin Bicêtre Naan & Fried Chicken,Unknown,94270
2608,Chil_75017_1540,Re-75017,Restaurant,Children of Berthier,Batignolles,75017
2609,Chin_75019_2248,re-75019,restaurant,China Town Belleville,Buttes-Chaumont,75019
2610,Chip_75001_92,re-75001,restaurant,Chipotle Mexican Grill,Louvre,75001
2611,Chlo_75008_895,mu-75008,museum,Chloé SAS,Elysee,75008
2612,Choc_75001_133,mu-75001,museum,Choco-Story Paris - Musée du Chocolat,Louvre,75001
2613,Chou_75001_256,Re-75001,Restaurant,Chouchou,Louvre,75001
2614,Chri_75003_264,pa-75003,park,Christophe Gautrand & Associés,Temple,75003
2615,Cias_75005_1199,Re-75005,Restaurant,Ciasa Mia,Pantheon,75005
2616,CICK_75010_2206,Re-75010,Restaurant,CICKEN KITCHEN,Enclos saint laurent,75010
2617,Cime_75020_2460,pl-75020,playground,Cimetière du Père-Lachaise,Menilmontant,75020
2618,Ciné_75012_1243,re-75012,restaurant,Cinémathèque Française,Reuilly,75012
2619,Circ_75015_1688,pa-75015,park,Circuit De Croix En Ternois,Vaugirard,75015
2620,Ciro_75016_1853,re-75016,restaurant,Ciro Bistro Italiano,Passy,75016
2621,Cirq_75012_1314,pl-75012,playground,Cirque Phénix,Reuilly,75012
2622,Cita_75001_164,pl-75001,playground,Citadines Les Halles Paris,Louvre,75001
2623,Cita_75001_165,pl-75001,playground,Citadines Saint-Germain-des-Prés Paris (Apart hotel Paris),Louvre,75001
2624,Cita_75002_246,pl-75002,playground,Citadines Apart'hotel Opéra Paris,Bourse,75002
2625,Cita_75003_393,pl-75003,playground,Citadines Apart’hotel République Paris,Temple,75003
2626,Cita_75003_396,pl-75003,playground,Citadines Bastille Marais Paris,Temple,75003
2627,Cita_75007_805,pl-75007,playground,Citadines Apart’hotel Tour Eiffel Paris,Palais-Bourbon,75007
2628,Cita_75013_1461,pl-75013,playground,Citadines Apart’hotel Place d'Italie Paris,Gobelins,75013
2629,Cita_75013_1468,pl-75013,playground,Citadines Apart'hotel Austerlitz Paris,Gobelins,75013
2630,Cita_75014_1630,pl-75014,playground,Citadines Montparnasse Paris,Observatoire,75014
2631,Cité_75008_893,mu-75008,museum,Cité de l'Économie,Elysee,75008
2632,Cité_75019_2289,mu-75019,museum,Cité de la Musique,Buttes-Chaumont,75019
2633,Cité_75019_2290,mu-75019,museum,Cité des Sciences et de l'Industrie,Buttes-Chaumont,75019
2634,City_75013_1490,pl-75013,playground,City School Claude Monet,Gobelins,75013
2635,Clem_75016_1879,mu-75016,museum,Clemenceau Museum,Passy,75016
2636,CLIN_75011_3812,Re-75011,Restaurant,CLINT Roquette,Popincourt,75011
2637,Clin_75017_2028,pl-75017,playground,Clinique Internationale du Parc Monceau,Batignolles,75017
2638,Cloî_75014_1528,pa-75014,park,Cloître Garden,Observatoire,75014
2639,Clos_75003_286,pa-75003,park,Clos des Blancs Manteaux,Temple,75003
2640,Clos_75018_2064,pa-75018,park,Clos Montmartre,Butte-Montmartre,75018
2641,Club_75008_1319,Re-75008,Restaurant,Club Barrière Paris,Elysee,75008
2642,Club_75016_3112,Re-75016,Restaurant,Club Circus Paris,Passy,75016
2643,Coco_75007_12,Re-75007,Restaurant,Cocorico,Palais-Bourbon,75007
2644,Coco_75013_1434,re-75013,restaurant,Coco de Mer,Gobelins,75013
2645,COCO_75015_2870,Re-75015,Restaurant,COCO,Vaugirard,75015
2646,Coff_75006_2690,Re-75006,Restaurant,Coffee Club,Luxembourg,75006
2647,Coff_75116_3045,Re-75016,Restaurant,Coffee Parisien,Passy,75016
2648,Coin_75009_964,re-75009,restaurant,Coinstot Vino,Opera,75009
2649,Coje_75008_866,re-75008,restaurant,Cojean,Elysee,75008
2650,Coll_75004_470,mu-75004,museum,Collection de Minéraux de Sorbonne Université,Hotel de ville,75004
2651,Coll_75007_796,mu-75007,museum,Collection Al Thani,Palais-Bourbon,75007
2652,Colo_75001_146,mu-75001,museum,Colonnade de Perrault,Louvre,75001
2653,Colo_75011_1158,pl-75011,playground,Color Design Hotel,Popincourt,75011
2654,Comi_75007_783,mu-75007,museum,Comité du Film Ethnographique - Festival international Jean Rouch,Palais-Bourbon,75007
2655,Comp_75001_61,re-75001,restaurant,Comptoir de la Gastronomie,Louvre,75001
2656,Comp_75001_72,re-75001,restaurant,Compose - Hôtel de Ville,Louvre,75001
2657,Comp_75011_1073,pa-75011,park,Compost quartier Roquette,Popincourt,75011
2658,Comp_75011_1119,re-75011,restaurant,Comptoir des Mers - Restaurant Fruits de Mer et Livraison,Popincourt,75011
2659,Comp_75012_1270,re-75012,restaurant,Compass Group France,Reuilly,75012
2660,comp_75014_976,Re-75014,Restaurant,comptoir de la gare,Observatoire,75014
2661,Comp_75015_3220,Re-75015,Restaurant,Comptoir Principal,Vaugirard,75015
2662,Comp_75017_1562,Re-75017,Restaurant,Comptoir Brochant,Batignolles,75017
2663,Conc_75001_104,mu-75001,museum,Conciergerie,Louvre,75001
2664,Conn_75006_598,pa-75006,park,Connaitre Proteger Nature Val de Seine,Luxembourg,75006
2665,Cook_75006_1361,Re-75006,Restaurant,Cook'n Saj,Luxembourg,75006
2666,Cook_75012_1203,pa-75012,park,Cook’n Box,Reuilly,75012
2667,Cool_75013_1358,pa-75013,park,Cooloc,Gobelins,75013
2668,Corc_75018_2097,re-75018,restaurant,Corcoran's,Butte-Montmartre,75018
2669,Corc_75018_2110,re-75018,restaurant,Corcoran's Irish Pub,Butte-Montmartre,75018
2670,Cors_75018_2130,re-75018,restaurant,Corso,Butte-Montmartre,75018
2671,Cosi_75001_69,re-75001,restaurant,Cosi,Louvre,75001
2672,Cosi_75003_896,Re-75003,Restaurant,Cosi,Temple,75003
2673,Cosm_75003_394,pl-75003,playground,Cosmotel,Temple,75003
2674,Cost_75001_56,re-75001,restaurant,Costes,Louvre,75001
2675,COT_75009_3320,Re-75009,Restaurant,COT COT,Opera,75009
2676,Côté_75002_232,mu-75002,museum,Côté Musées,Bourse,75002
2677,Coul_75004_410,pa-75004,park,Coulée Verte René-Dumont,Hotel de ville,75004
2678,Coul_75012_1183,pa-75012,park,Coulée verte,Reuilly,75012
2679,Coul_75012_1190,pa-75012,park,Coulée Verte René-Dumont,Reuilly,75012
2680,Coul_75019_2226,pa-75019,park,Coulée verte,Buttes-Chaumont,75019
2681,Cour_75001_13,pa-75001,park,Cour Carrée,Louvre,75001
2682,Cour_75003_298,pa-75003,park,Cour Saint Martin,Temple,75003
2683,Cour_75004_432,pa-75004,park,Cour et Jardin de l'Hôtel de Sully,Hotel de ville,75004
2684,Cour_75017_2023,pl-75017,playground,Courcelles Etoile,Batignolles,75017
2685,Cour_75019_2328,pl-75019,playground,Cours Florent,Buttes-Chaumont,75019
2686,Cour_75020_2363,pa-75020,park,Couronnes Garden,Menilmontant,75020
2687,Cozy_75006_39,Re-75006,Restaurant,Cozy Factory ( poke bowls & sandwich),Luxembourg,75006
2688,Cozy_75006_838,Re-75006,Restaurant,Cozy Factory ( poke bowls & sandwich),Luxembourg,75006
2689,Cram_75019_2336,pl-75019,playground,Cramif,Buttes-Chaumont,75019
2690,Crea_75017_1549,Re-75017,Restaurant,Crealoca,Batignolles,75017
2691,Crèc_75010_3719,Re-75010,Restaurant,Crèche Parentale République Enfants,Enclos saint laurent,75010
2692,Créd_75012_1319,pl-75012,playground,Crédit Mutuel,Reuilly,75012
2693,Créd_75018_2175,pl-75018,playground,Crédit Mutuel,Butte-Montmartre,75018
2694,Créd_75020_2473,pl-75020,playground,Crédit Mutuel,Menilmontant,75020
2695,Crém_75002_238,mu-75002,museum,Crémerie de Paris,Bourse,75002
2696,Crem_75020_2475,pl-75020,playground,Crematorium of Père Lachaise,Menilmontant,75020
2697,Crêp_75003_327,re-75003,restaurant,Crêperie Beaubourg,Temple,75003
2698,Crêp_75003_338,re-75003,restaurant,Crêperie Suzette,Temple,75003
2699,Crêp_75006_15,Re-75006,Restaurant,Crêperie Little Breizh,Luxembourg,75006
2700,Crêp_75006_650,re-75006,restaurant,Crêperie Saint-Malo,Luxembourg,75006
2701,Crêp_75009_961,re-75009,restaurant,Crêperie Brocéliande,Opera,75009
2702,Crêp_75011_1108,re-75011,restaurant,"Crêperie bretonne, fleurie... de l'épouse du marin",Popincourt,75011
2703,Crêp_75116_1242,Re-75016,Restaurant,Crêpe Station,Passy,75016
2704,Crêp_75116_29,Re-75116,Restaurant,Crêpe Station,\N,75116
2705,CRIS_75002_127,Re-75002,Restaurant,CRISPY SOUL Paris 2,Bourse,75002
2706,Cris_75011_3953,Re-75011,Restaurant,Crispy Soul,Popincourt,75011
2707,Crom_75002_196,pa-75002,park,Cromot du Bourg - Cour Cadet Garden,Bourse,75002
2708,Crou_75020_2476,pl-75020,playground,Crous,Menilmontant,75020
2709,Crow_75003_385,pl-75003,playground,"Crowne Plaza Paris - Republique, an IHG Hotel",Temple,75003
2710,Crys_75006_681,pl-75006,playground,Crystal Hotel Paris,Luxembourg,75006
2711,Cuba_75003_311,re-75003,restaurant,Cuba Compagnie Café,Temple,75003
2712,Cuba_75006_641,re-75006,restaurant,"Cubana Café , Soirées Salsa, Bar à Cocktails, Bar de nuit, Fumoir, Restaurant Montparnasse",Luxembourg,75006
2713,Cuci_75007_2851,Re-75007,Restaurant,Cucina Eat,Palais-Bourbon,75007
2714,Curi_75005_561,mu-75005,museum,Curie Museum,Pantheon,75005
2715,Curt_75016_1875,re-75016,restaurant,Curty's Le Traiteur Événementiel,Passy,75016
2716,DaA_75016_3102,Re-75016,Restaurant,Da Antonino Restaurant au Jardin d'Acclimatation,Passy,75016
2717,DaF_75017_3082,Re-75017,Restaurant,Da Franco,Batignolles,75017
2718,Daik_75016_1868,re-75016,restaurant,Daikichi,Passy,75016
2719,Dako_75019_2273,re-75019,restaurant,Dakota Lounge - Paris,Buttes-Chaumont,75019
2720,Dali_75009_972,mu-75009,museum,Dali Museum,Opera,75009
2721,Dall_75008_877,re-75008,restaurant,Dalloyau,Elysee,75008
2722,Dame_75004_27,Re-75004,Restaurant,Dame Tartine,Hotel de ville,75004
2723,Dame_75004_830,Re-75004,Restaurant,Dame Tartine,Hotel de ville,75004
2724,Dand_75011_940,Re-75011,Restaurant,DandelOO Jouets,Popincourt,75011
2725,Dani_94300_2290,Re-94300,Restaurant,Danieli Caffè,Unknown,94300
2726,Dany_75003_354,mu-75003,museum,Danysz Gallery,Temple,75003
2727,DARO_75016_1832,re-75016,restaurant,DAROCO 16,Passy,75016
2728,DART_75012_1317,pl-75012,playground,DARTY Nation,Reuilly,75012
2729,Dayl_75116_3156,Re-75016,Restaurant,Daylice Café,Passy,75016
2730,Décl_75005_915,Re-75005,Restaurant,Déclic Café,Pantheon,75005
2731,DeD_75014_1019,Re-75014,Restaurant,De Damas à Beyrouth,Observatoire,75014
2732,del_75006_620,pa-75006,park,de l'Université Paris-Cité Botanical Garden,Luxembourg,75006
2733,Del_75007_749,re-75007,restaurant,De la Tour,Palais-Bourbon,75007
2734,Del_75018_3525,Re-75018,Restaurant,De l'infans à l'Enfant,Butte-Montmartre,75018
2735,Dela_75002_209,re-75002,restaurant,Delaville,Bourse,75002
2736,DELA_91310_66,Re-91310,Restaurant,DELARTE,\N,91310
2737,Déli_75016_1862,re-75016,restaurant,Délice Impérial,Passy,75016
2738,Déli_75019_2241,re-75019,restaurant,Délices Wok,Buttes-Chaumont,75019
2739,Demi_75006_934,Re-75006,Restaurant,Demilune,Luxembourg,75006
2740,Denf_75014_1578,re-75014,restaurant,Denfert Maree,Observatoire,75014
2741,Denf_75014_1621,pl-75014,playground,Denfert-Montparnasse,Observatoire,75014
2742,Dépa_75001_143,mu-75001,museum,Département des Arts de l’Islam,Louvre,75001
2743,Dépa_75001_144,mu-75001,museum,"Département des Antiquités grecques, étrusques et romaines",Louvre,75001
2744,Depo_75003_277,pa-75003,park,Depot Sofraco,Temple,75003
2745,Derb_75007_804,pl-75007,playground,Derby Eiffel Hotel,Palais-Bourbon,75007
2746,Derr_75002_217,re-75002,restaurant,Derrière,Bourse,75002
2747,Dess_75017_1972,re-75017,restaurant,Dessirier,Batignolles,75017
2748,Deyr_75001_119,mu-75001,museum,Deyrolle,Louvre,75001
2749,DICE_75004_14,Re-75004,Restaurant,DICE Caffè,Hotel de ville,75004
2750,DICE_75004_858,Re-75004,Restaurant,DICE Caffè,Hotel de ville,75004
2751,Diès_75011_1153,pl-75011,playground,Dièse Hôtel Bastille Paris,Popincourt,75011
2752,DINE_75011_2138,Re-75011,Restaurant,DINER D ENTREPRISE,Popincourt,75011
2753,Dire_75016_1764,pa-75016,park,Direction des Espaces Verts et de l'Environnement - Division du Bois de Boulogne,Passy,75016
2754,Dixi_75010_800,Re-75010,Restaurant,Dixième Degré,Enclos saint laurent,75010
2755,Dixi_75019_2246,re-75019,restaurant,Dixième Degré,Buttes-Chaumont,75019
2756,DODO_75008_819,pa-75008,park,DODOCYCLO,Elysee,75008
2757,Dog'_75008_849,pa-75008,park,"Dog's space of \Square des Batignolles\""""",Elysee,75008
2758,Dolc_75013_1099,Re-75013,Restaurant,Dolce Romana,Gobelins,75013
2759,Doll_75003_371,mu-75003,museum,Dollfus Veronique,Temple,75003
2760,Dom'_75016_3177,Re-75016,Restaurant,Dom's,Passy,75016
2761,Doma_75008_853,re-75008,restaurant,Domani,Elysee,75008
2762,Domi_75012_1248,re-75012,restaurant,Domino's Pizza Paris - Charenton,Reuilly,75012
2763,Domi_75016_1824,re-75016,restaurant,Domino's Paris 16 - Sud,Passy,75016
2764,Domi_75017_1931,pa-75017,park,Domicile,Batignolles,75017
2765,Domi_75017_1989,re-75017,restaurant,Domino's Pizza Paris 17 - Batignolles,Batignolles,75017
2766,Domi_75019_2252,re-75019,restaurant,Domino's Pizza Paris 19 - Jaurès,Buttes-Chaumont,75019
2767,Dopp_75010_3664,Re-75010,Restaurant,Doppio,Enclos saint laurent,75010
2768,Drag_75008_857,re-75008,restaurant,Dragon Elysées,Elysee,75008
2769,Drag_75013_1392,pa-75013,park,Dragon,Gobelins,75013
2770,Drea_75016_3120,Re-75016,Restaurant,Dreams and Wonders,Passy,75016
2771,Driv_75020_2491,pl-75020,playground,Driving School 2000,Menilmontant,75020
2772,du&m_75011_1130,mu-75011,museum,du&ma,Popincourt,75011
2773,Duca_75016_1253,Re-75016,Restaurant,Ducale Café,Passy,75016
2774,Dudu_75013_2651,Re-75013,Restaurant,Dudule,Gobelins,75013
2775,DuP_75001_937,Re-75001,Restaurant,Du Pareil Au Même,Louvre,75001
2776,DuP_75012_2166,Re-75012,Restaurant,Du Pareil Au Même,Reuilly,75012
2777,DuP_75014_2748,Re-75014,Restaurant,Du Pareil Au Même,Observatoire,75014
2778,DuP_75016_3131,Re-75016,Restaurant,Du Pareil Au Même,Passy,75016
2779,DuP_92110_3329,Re-92110,Restaurant,Du Pareil au même,Unknown,92110
2780,DuP_94300_2352,Re-94300,Restaurant,Du Pareil Au Même,Unknown,94300
2781,Dupi_75007_774,re-75007,restaurant,Dupin,Palais-Bourbon,75007
2782,Dupo_75015_1739,re-75015,restaurant,Dupont Versailles,Vaugirard,75015
2783,Dura_92200_3077,Re-92200,Restaurant,Durant Dupont,Unknown,92200
2784,Dwit_94200_2426,Re-94200,Restaurant,Dwitchees,Unknown,94200
2785,e-LA_75019_2306,mu-75019,museum,e-LAB,Buttes-Chaumont,75019
2786,E.b._75012_1327,pl-75012,playground,E.b.a,Reuilly,75012
2787,East_75011_463,Re-75011,Restaurant,East Mamma,Popincourt,75011
2788,Eat_75015_2848,Re-75015,Restaurant,Eat With Joy,Vaugirard,75015
2789,Eat_94200_2448,Re-94200,Restaurant,Eat chicken Ivry-Sur-Seine,Unknown,94200
2790,EatD_75004_11,Re-75004,Restaurant,EatDay,Hotel de ville,75004
2791,Éclu_75001_85,re-75001,restaurant,Écluse Saint-Honoré,Louvre,75001
2792,Éclu_75010_1006,pa-75010,park,Écluse hotel du nord,Enclos saint laurent,75010
2793,Ecob_75018_2086,pa-75018,park,Ecobox,Butte-Montmartre,75018
2794,Écol_75001_109,mu-75001,museum,École nationale supérieure des Beaux-Arts,Louvre,75001
2795,Ecol_75004_409,pa-75004,park,Ecological Garden,Hotel de ville,75004
2796,ecos_75005_573,mu-75005,museum,ecosob2023,Pantheon,75005
2797,Eden_75001_73,re-75001,restaurant,Eden Park Pub Paris,Louvre,75001
2798,Eden_75020_2437,re-75020,restaurant,Eden 2,Menilmontant,75020
2799,Eden_75020_2467,pl-75020,playground,Eden Park,Menilmontant,75020
2800,Edit_75011_1129,mu-75011,museum,Edith Piaf Museum,Popincourt,75011
2801,Educ_75013_1496,zo-75013,zoo,Educational Farm Du Parc Kellermann,Gobelins,75013
2802,egli_75005_579,mu-75005,museum,eglise notre-dame de compassion,Pantheon,75005
2803,ElC_75009_183,Re-75009,Restaurant,El Chingon,Opera,75009
2804,Elio_75013_1436,re-75013,restaurant,Elior Entreprises,Gobelins,75013
2805,Elix_75004_482,pl-75004,playground,Elixir Hotel - Paris Centre,Hotel de ville,75004
2806,Elys_75008_927,pl-75008,playground,Elysées Opéra Hôtel,Elysee,75008
2807,Emba_75016_1905,pl-75016,playground,Embassy of Nigeria,Passy,75016
2808,Emer_75020_2438,re-75020,restaurant,Emeraude,Menilmontant,75020
2809,Emeu_75011_517,Re-75011,Restaurant,"Emeu Kidstore Éco-Responsable | Boutique Bébé Enfant | Cadeaux De Naissance | Jeux, Jouets, Activités, Livres",Popincourt,75011
2810,Emil_75005_506,pa-75005,park,Emily in Paris,Pantheon,75005
2811,Emma_75019_2342,pl-75019,playground,Emmaüs,Buttes-Chaumont,75019
2812,Empi_75013_1416,re-75013,restaurant,Empire de raviolis,Gobelins,75013
2813,En2_75015_1762,pl-75015,playground,"En 2023, Hôtel Home Moderne Paris est en fermeture pour travaux .",Vaugirard,75015
2814,Ence_75004_466,mu-75004,museum,Enceinte Charles V,Hotel de ville,75004
2815,ENCH_75016_1910,pl-75016,playground,ENCHEREXPERT,Passy,75016
2816,Encl_75004_489,zo-75004,zoo,Enclos des Binturongs,Hotel de ville,75004
2817,Encl_75004_490,zo-75004,zoo,Enclos des pandas roux,Hotel de ville,75004
2818,Encl_75012_1339,zo-75012,zoo,Enclos des Rhinocéros Blancs,Reuilly,75012
2819,Endr_75013_1360,pa-75013,park,Endroit très chic,Gobelins,75013
2820,EnF_94160_2305,Re-94160,Restaurant,En Faim!,Unknown,94160
2821,Enfa_75018_3526,Re-75018,Restaurant,Enfant Présent,Butte-Montmartre,75018
2822,Enjo_75014_1618,pl-75014,playground,Enjoy Hostel,Observatoire,75014
2823,Entr_75011_1118,re-75011,restaurant,Entre les Vignes,Popincourt,75011
2824,Entr_75012_1194,pa-75012,park,Entrée petite ceinture,Reuilly,75012
2825,Entr_75012_1202,pa-75012,park,Entrée coulée verte René Dumont,Reuilly,75012
2826,Entr_75012_1204,pa-75012,park,Entrée de la coulée verte,Reuilly,75012
