"Les Degrés de Notre Dame","10 Rue des Grands Degrés, Paris","playground","48.8515","2.34954","75004","Les_75004_476","pl-75004","kfex3075","kfex3075_477"
"Les Papilles","30 Rue Gay-Lussac, Paris","restaurant","48.8446","2.34173","75005","Les_75005_549","re-75005","kfex3075","kfex3075_550"
"Le Sénat","10 Rue de Vaugirard, Paris","playground","48.8491","2.33974","75005","LeS_75005_588","pl-75005","kfex3075","kfex3075_589"
"Les Fondus de la Raclette Paris 14eme - Montparnasse","209 Boulevard Raspail, Paris","restaurant","48.8411","2.33","75006","Les_75006_639","re-75006","kfex3075","kfex3075_640"
"Les Cocottes","135 Rue Saint-Dominique, Paris","restaurant","48.8582","2.30187","75007","Les_75007_735","re-75007","kfex3075","kfex3075_736"
"Les Ombres","27 Quai Jacques Chirac, Paris","restaurant","48.8618","2.29869","75007","Les_75007_747","re-75007","kfex3075","kfex3075_748"
"Le Suffren","84 Avenue de Suffren, Paris","restaurant","48.8512","2.30055","75007","LeS_75007_755","re-75007","kfex3075","kfex3075_756"
"Les Fables de La Fontaine","131 Rue Saint-Dominique, Paris","restaurant","48.8583","2.30233","75007","Les_75007_756","re-75007","kfex3075","kfex3075_757"
"Le Saint Germain","62 Rue du Bac, Paris","restaurant","48.8559","2.32529","75007","LeS_75007_764","re-75007","kfex3075","kfex3075_765"
"Les Invalides","2 Place Vauban, Paris","museum","48.8532","2.31272","75007","Les_75007_786","mu-75007","kfex3075","kfex3075_787"
"Les Jardins d'Eiffel","8 Rue Amélie, Paris","playground","48.8592","2.30731","75007","Les_75007_799","pl-75007","kfex3075","kfex3075_800"
"Les Jardins d'Alexandre","57 Rue d'Amsterdam, Paris","park","48.8806","2.3269","75008","Les_75008_842","pa-75008","kfex3075","kfex3075_843"
"Les Bacchantes","21 Rue de Caumartin, Paris","restaurant","48.8715","2.32803","75008","Les_75008_874","re-75008","kfex3075","kfex3075_875"
"Les jardins de Richard","31 Rue de Bellefond, Paris","park","48.878","2.34635","75009","Les_75009_941","pa-75009","kfex3075","kfex3075_942"
"Les Trois Baudets","64 Boulevard de Clichy, Paris","restaurant","48.8835","2.33448","75009","Les_75009_956","re-75009","kfex3075","kfex3075_957"
"Les Noces de Jeannette","14 Rue Favart, Paris","restaurant","48.8711","2.33824","75009","Les_75009_963","re-75009","kfex3075","kfex3075_964"
"Les Enfants Perdus","9 Rue des Récollets, Paris","restaurant","48.8743","2.36189","75010","Les_75010_1036","re-75010","kfex3075","kfex3075_1037"
"Les Fondus de la Raclette","107 Avenue Parmentier, Paris","restaurant","48.8674","2.37278","75011","Les_75011_1112","re-75011","kfex3075","kfex3075_1113"
"Les îles du Lac Daumesnil","Avenue Daumesnil, Paris","park","48.8382","2.39943","75012","Les_75012_1176","pa-75012","kfex3075","kfex3075_1177"
"Les Jardins de La Coulée Verte","Coulée Verte René-Dumont, Paris","park","48.8419","2.3894","75012","Les_75012_1213","pa-75012","kfex3075","kfex3075_1214"
"Les Zygomates","7 Rue de Capri, Paris","restaurant","48.8359","2.39834","75012","Les_75012_1241","re-75012","kfex3075","kfex3075_1242"
"Les Pavillons de Bercy - Musée des Arts Forains","53 Avenue des Terroirs de France, Paris","museum","48.8325","2.38932","75012","Les_75012_1290","mu-75012","kfex3075","kfex3075_1291"
"Les Incorruptibles","102 Avenue du Général de Gaulle, Saint-Mandé","playground","48.8377","2.41783","75012","Les_75012_1328","pl-75012","kfex3075","kfex3075_1329"
"Les Cailloux","58 Rue des cinq Diamants, Paris","restaurant","48.8277","2.34931","75013","Les_75013_1409","re-75013","kfex3075","kfex3075_1410"
"Les Négociants","23 Avenue des Gobelins, Paris","restaurant","48.8372","2.35195","75013","Les_75013_1423","re-75013","kfex3075","kfex3075_1424"
"LES ARTISTES","60 Rue Didot, Paris","restaurant","48.8297","2.31775","75014","LES_75014_1572","re-75014","kfex3075","kfex3075_1573"
"Les Frangines","46 Rue Raymond Losserand, Paris","restaurant","48.8349","2.31965","75014","Les_75014_1579","re-75014","kfex3075","kfex3075_1580"
"Les Tontons","38 Rue Raymond Losserand, Paris","restaurant","48.8351","2.32016","75014","Les_75014_1580","re-75014","kfex3075","kfex3075_1581"
"Le Select","99 Boulevard du Montparnasse, Paris","restaurant","48.8426","2.32841","75014","LeS_75014_1588","re-75014","kfex3075","kfex3075_1589"
"Les jardins partagés de Beaugrenelle","Rue Linois, Paris","park","48.848","2.28333","75015","Les_75015_1673","pa-75015","kfex3075","kfex3075_1674"
"Les Vignes du Liban Paris","291 Rue de Vaugirard, Paris","restaurant","48.8393","2.30074","75015","Les_75015_1731","re-75015","kfex3075","kfex3075_1732"
"Les Étincelles du Palais de la découverte","186 Rue Saint Charles, Paris","museum","48.841","2.27965","75015","Les_75015_1743","mu-75015","kfex3075","kfex3075_1744"
"Les Jardins de Camille","14 Boulevard de Beauséjour, Paris","park","48.858","2.27151","75016","Les_75016_1780","pa-75016","kfex3075","kfex3075_1781"
"Le Stella","133 Avenue Victor Hugo, Paris","restaurant","48.8675","2.28072","75016","LeS_75016_1835","re-75016","kfex3075","kfex3075_1836"
"Les Puces Des Batignolles","110 Rue Legendre, Paris","restaurant","48.8881","2.32108","75017","Les_75017_1981","re-75017","kfex3075","kfex3075_1982"
"Les Gourmets des Ternes","87 Boulevard de Courcelles, Paris","restaurant","48.8782","2.29935","75017","Les_75017_1984","re-75017","kfex3075","kfex3075_1985"
"Les Caves Populaires","22 Rue des Dames, Paris","restaurant","48.8848","2.32465","75017","Les_75017_2013","re-75017","kfex3075","kfex3075_2014"
"Les Jardins du Ruisseau","110bis Rue du Ruisseau, Paris","park","48.8974","2.34265","75018","Les_75018_2047","pa-75018","kfex3075","kfex3075_2048"
"Les Jardins de Guinot","4 Rue Claude Guinot, Saint-Ouen-sur-Seine","park","48.9054","2.34482","75018","Les_75018_2055","pa-75018","kfex3075","kfex3075_2056"
"Le Supercoin","17 Rue Boinod, Paris","restaurant","48.8931","2.35055","75018","LeS_75018_2090","re-75018","kfex3075","kfex3075_2091"
"Le Sourire de Saïgon","54 Rue du Mont-Cenis, Paris","restaurant","48.8906","2.34361","75018","LeS_75018_2103","re-75018","kfex3075","kfex3075_2104"
"Les Sentinelles des Collections","7 Rue Armand Carrel, Paris","museum","48.8824","2.3807","75019","Les_75019_2292","mu-75019","kfex3075","kfex3075_2293"
"Les Cercles De La Forme Bolivar","108 Avenue Simon Bolivar, Paris","playground","48.8788","2.3745","75019","Les_75019_2332","pl-75019","kfex3075","kfex3075_2333"
"Les escaliers de la rue Mondonville","4 Rue Mondonville, Paris","park","48.866","2.4067","75020","Les_75020_2387","pa-75020","kfex3075","kfex3075_2388"
"Le Saint Blaise","58 Rue Saint-Blaise, Paris","restaurant","48.8577","2.40742","75020","LeS_75020_2401","re-75020","kfex3075","kfex3075_2402"
"Les pères populaires","46 Rue de Buzenval, Paris","restaurant","48.8511","2.40186","75020","Les_75020_2421","re-75020","kfex3075","kfex3075_2422"
"Lesseps Garden","16 Rue de Lesseps, Paris","park","48.8591","2.40014","75020","Less_75020_2375","pa-75020","kfex3075","kfex3075_2376"
"Le Temps des Cerises","31 Rue de la Cerisaie, Paris","restaurant","48.8526","2.3642","75004","LeT_75004_450","re-75004","kfex3075","kfex3075_451"
"Le Taillevent","15 Rue Lamennais, Paris","restaurant","48.8741","2.30247","75008","LeT_75008_856","re-75008","kfex3075","kfex3075_857"
"Le Temps des Cerises","18-20 Rue de la Butte aux Cailles, Paris","restaurant","48.8279","2.35049","75013","LeT_75013_1402","re-75013","kfex3075","kfex3075_1403"
"Le Tipaza","155 Rue Saint Charles, Paris","restaurant","48.8425","2.28214","75015","LeT_75015_1702","re-75015","kfex3075","kfex3075_1703"
"Le Tournesol Paris 16e","2 Avenue de Lamballe, Paris","restaurant","48.8547","2.28312","75016","LeT_75016_1840","re-75016","kfex3075","kfex3075_1841"
"Le taulier","6 Avenue Jean Jaurès, Paris","restaurant","48.8828","2.37084","75019","Let_75019_2247","re-75019","kfex3075","kfex3075_2248"
"LE VERRE VOLÉ","67 Rue de Lancry, Paris","restaurant","48.8729","2.36352","75003","LEV_75003_322","re-75003","kfex3075","kfex3075_323"
"Le Violon d'Ingres","135 Rue Saint-Dominique, Paris","restaurant","48.8582","2.30187","75007","LeV_75007_765","re-75007","kfex3075","kfex3075_766"
"Le Vert Galant Paris","43 Rue de Croulebarbe, Paris","playground","48.8322","2.35044","75013","LeV_75013_1469","pl-75013","kfex3075","kfex3075_1470"
"Le Volant Basque","13 Rue Béatrix Dussane, Paris","restaurant","48.8499","2.2913","75015","LeV_75015_1725","re-75015","kfex3075","kfex3075_1726"
"Le Village Montmartre","20 Rue d'Orsel, Paris","playground","48.8839","2.34431","75018","LeV_75018_2150","pl-75018","kfex3075","kfex3075_2151"
"Le W","5 Rue de Berri, Paris","restaurant","48.8721","2.30312","75008","LeW_75008_860","re-75008","kfex3075","kfex3075_861"
"Le Wagon Bleu","7 Rue Boursault, Paris","restaurant","48.883","2.32054","75008","LeW_75008_869","re-75008","kfex3075","kfex3075_870"
"Le Zimmer","1 Place du Châtelet, Paris","restaurant","48.8578","2.34689","75001","LeZ_75001_95","re-75001","kfex3075","kfex3075_96"
"Le Zinc du 16","58 Rue de la Faisanderie, Paris","restaurant","48.8681","2.27528","75016","LeZ_75016_1876","re-75016","kfex3075","kfex3075_1877"
"Le Zéphyr 20ème","1 Rue du Jourdain, Paris","restaurant","48.874","2.38937","75019","LeZ_75019_2250","re-75019","kfex3075","kfex3075_2251"
"Libertel Gare du Nord Suede","106 Boulevard de Magenta, Paris","playground","48.878","2.3548","75010","Libe_75010_1046","pl-75010","kfex3075","kfex3075_1047"
"Librairie-Boutique du Parc zoologique de Paris","Av. Daumesnil, Route de Ceinture du Lac Daumesnil, Paris","zoo","48.8338","2.41272","75012","Libr_75012_1335","zo-75012","kfex3075","kfex3075_1336"
"Librairie Lieu-Dit","6 Rue Sorbier, Paris","restaurant","48.8683","2.38964","75020","Libr_75020_2406","re-75020","kfex3075","kfex3075_2407"
"Lichtlé Nicolas","14 Avenue du Père Lachaise, Paris","playground","48.8642","2.39811","75020","Lich_75020_2494","pl-75020","kfex3075","kfex3075_2495"
"Lidl","130 Rue du Chemin Vert, Paris","playground","48.8622","2.3848","75020","Lidl_75020_2487","pl-75020","kfex3075","kfex3075_2488"
"Lily Wang","40 Avenue Duquesne, Paris","restaurant","48.8498","2.31253","75007","Lily_75007_740","re-75007","kfex3075","kfex3075_741"
"LILY GIARDINI - Paysagiste PARIS 10eme","12 Rue Martel, Paris","park","48.8742","2.35399","75009","LILY_75009_948","pa-75009","kfex3075","kfex3075_949"
"Line Renaud Garden","19 Avenue Gabriel, Paris","park","48.8677","2.31668","75008","Line_75008_829","pa-75008","kfex3075","kfex3075_830"
"Linvosges","33-35 Rue Nicolo, Paris","playground","48.8595","2.27915","75016","Linv_75016_1893","pl-75016","kfex3075","kfex3075_1894"
"Linvosges","97 Rue de Courcelles, Paris","playground","48.8809","2.30123","75017","Linv_75017_2037","pl-75017","kfex3075","kfex3075_2038"
"Lipsky-Rollet architectes","21 Rue du Tunnel, Paris","playground","48.8791","2.38475","75019","Lips_75019_2343","pl-75019","kfex3075","kfex3075_2344"
"Little Hotel","3 Rue Pierre Chausson, Paris","playground","48.8705","2.36016","75003","Litt_75003_390","pl-75003","kfex3075","kfex3075_391"
"Little Belt","177 Avenue de Flandre, Paris","park","48.8948","2.38207","75019","Litt_75019_2186","pa-75019","kfex3075","kfex3075_2187"
"Logis Hôtel Jardin de Villiers","18 Rue Claude Pouillet, Paris","playground","48.884","2.31501","75017","Logi_75017_2019","pl-75017","kfex3075","kfex3075_2020"
"Lorette Gourmet Bakery","2 Rue de la Butte aux Cailles, Paris","restaurant","48.8282","2.35244","75013","Lore_75013_1419","re-75013","kfex3075","kfex3075_1420"
"Lou Pascalou","14 Rue des Panoyaux, Paris","restaurant","48.8663","2.38565","75020","Lou_75020_2415","re-75020","kfex3075","kfex3075_2416"
"loubre museo","267 Rue du Faubourg Saint-Antoine, Paris","museum","48.8498","2.38772","75011","loub_75011_1141","mu-75011","kfex3075","kfex3075_1142"
"Louise-Talbot-et-Augustin-Avrial Garden","31 Rue Bréguet, Paris","park","48.8584","2.37518","75011","Loui_75011_1068","pa-75011","kfex3075","kfex3075_1069"
"Louvre Museum","Paris","museum","48.8606","2.33764","75001","Louv_75001_103","mu-75001","kfex3075","kfex3075_104"
"LOVSOglass","5 Rue Froissart, Paris","museum","48.8613","2.36648","75003","LOVS_75003_351","mu-75003","kfex3075","kfex3075_352"
"LOYO","18 Rue Bachelet, Paris","restaurant","48.8888","2.34486","75018","LOYO_75018_2134","re-75018","kfex3075","kfex3075_2135"
"LPL Paris Hotel","31 Rue Richard Lenoir, Paris","playground","48.8559","2.38137","75011","LPL_75011_1169","pl-75011","kfex3075","kfex3075_1170"
"Luc Hoffmann Garden","33 Avenue de Flandre, Paris","park","48.8862","2.37089","75019","Luc_75019_2217","pa-75019","kfex3075","kfex3075_2218"
"Lucas Carton","9 Place de la Madeleine, Paris","restaurant","48.8697","2.32313","75001","Luca_75001_81","re-75001","kfex3075","kfex3075_82"
"Lucernaire","53 Rue Notre Dame des Champs, Paris","restaurant","48.8442","2.3304","75006","Luce_75006_645","re-75006","kfex3075","kfex3075_646"
"LUDPAS62","81azr Rue Dulong,, Paris","museum","48.828","2.36368","75013","LUDP_75013_1456","mu-75013","kfex3075","kfex3075_1457"
"Lumière de l'œil","4 Rue Flatters, Paris","museum","48.8378","2.34661","75005","Lumi_75005_559","mu-75005","kfex3075","kfex3075_560"
"Lux Hôtel Picpus","74 Boulevard de Picpus, Paris","playground","48.8457","2.40223","75012","Lux_75012_1304","pl-75012","kfex3075","kfex3075_1305"
"luxembourghaven","17 Rue de la Félicité, Paris","park","48.887","2.31003","75017","luxe_75017_1924","pa-75017","kfex3075","kfex3075_1925"
"Lyanes Garden","9 Villa des Lyanes, Paris","park","48.8637","2.40544","75020","Lyan_75020_2376","pa-75020","kfex3075","kfex3075_2377"
"Lycée Molière","71 Rue du Ranelagh, Paris","playground","48.855","2.27212","75016","Lycé_75016_1903","pl-75016","kfex3075","kfex3075_1904"
"Ma Bourgogne","19 Place des Vosges, Paris","restaurant","48.8563","2.3648","75011","MaB_75011_1103","re-75011","kfex3075","kfex3075_1104"
"Madison Hôtel","143 Boulevard Saint-Germain, Paris","playground","48.8533","2.33443","75006","Madi_75006_682","pl-75006","kfex3075","kfex3075_683"
"Magellance","79 Rue de la Tour, Paris","restaurant","48.8617","2.27805","75016","Mage_75016_1856","re-75016","kfex3075","kfex3075_1857"
"Mail de Bièvre","109 Boulevard Auguste Blanqui, Paris","park","48.8299","2.34501","75013","Mail_75013_1374","pa-75013","kfex3075","kfex3075_1375"
"mairie du 8 Garden","56 Boulevard Malesherbes, Paris","park","48.8775","2.318","75008","mair_75008_820","pa-75008","kfex3075","kfex3075_821"
"Mairie du 19ᵉ arrondissement de Paris","5-7 Place Armand Carrel, Paris","playground","48.8829","2.38198","75019","Mair_75019_2347","pl-75019","kfex3075","kfex3075_2348"
"Maison d'Auguste Comte","10 Rue Monsieur le Prince, Paris","museum","48.851","2.33923","75001","Mais_75001_136","mu-75001","kfex3075","kfex3075_137"
"Maison Gainsbourg","14 Rue de Verneuil, Paris","museum","48.8575","2.33115","75001","Mais_75001_154","mu-75001","kfex3075","kfex3075_155"
"Maison de George Sand","31 Rue de Seine, Paris","museum","48.856","2.33679","75001","Mais_75001_160","mu-75001","kfex3075","kfex3075_161"
"Maison Européenne de la Photographie","5/7 Rue de Fourcy, Paris","museum","48.8552","2.35906","75003","Mais_75003_341","mu-75003","kfex3075","kfex3075_342"
"Maison de Victor Hugo","6 Place des Vosges, Paris","museum","48.8548","2.36619","75003","Mais_75003_343","mu-75003","kfex3075","kfex3075_344"
"Maison des Célestins","Quai des Célestins, Paris","museum","48.8522","2.36031","75004","Mais_75004_463","mu-75004","kfex3075","kfex3075_464"
"Maison Colbert Meliá Collection","7 Rue de l'Hôtel Colbert, Paris","playground","48.8515","2.34867","75004","Mais_75004_475","pl-75004","kfex3075","kfex3075_476"
"Maison Poincaré","11 Rue Pierre et Marie Curie, Paris","museum","48.8441","2.34394","75005","Mais_75005_567","mu-75005","kfex3075","kfex3075_568"
"Maison Bylaart 1922 Optique et Audition","22 Rue de Saint-Pétersbourg, Paris","museum","48.8813","2.32546","75008","Mais_75008_900","mu-75008","kfex3075","kfex3075_901"
"Maison Athénée","19 Rue de Caumartin, Paris","playground","48.8714","2.32802","75008","Mais_75008_923","pl-75008","kfex3075","kfex3075_924"
"Maison Pigalle","41 Rue Jean-Baptiste Pigalle, Paris","playground","48.88","2.33438","75009","Mais_75009_993","pl-75009","kfex3075","kfex3075_994"
"Maison","136 Rue de l'Ouest, Paris","museum","48.8327","2.3132","75014","Mais_75014_1599","mu-75014","kfex3075","kfex3075_1600"
"Maison de Nicolas de Staël","7 Rue Gauguet, Paris","museum","48.826","2.33376","75014","Mais_75014_1603","mu-75014","kfex3075","kfex3075_1604"
"Maison Violette","69 Rue Violet, Paris","park","48.8456","2.29145","75015","Mais_75015_1639","pa-75015","kfex3075","kfex3075_1640"
"MAISON 46","46 Rue de la Croix Nivert, Paris","playground","48.8459","2.29834","75015","MAIS_75015_1752","pl-75015","kfex3075","kfex3075_1753"
"Maison de Balzac","47 Rue Raynouard, Paris","museum","48.8555","2.28091","75016","Mais_75016_1877","mu-75016","kfex3075","kfex3075_1878"
"Maison de la Radio et de la Musique - Radio France","116 Avenue du Président Kennedy, Paris","playground","48.8525","2.27825","75016","Mais_75016_1904","pl-75016","kfex3075","kfex3075_1905"
"Maison de la Literie | Prestige","1 Boulevard Emile Augier, Paris","playground","48.8587","2.27249","75016","Mais_75016_1914","pl-75016","kfex3075","kfex3075_1915"
"Maison Rostang","20 Rue Rennequin, Paris","restaurant","48.8814","2.2985","75017","Mais_75017_1973","re-75017","kfex3075","kfex3075_1974"
"Maison Eugénie","167 Rue de Rome, Paris","playground","48.8872","2.31422","75017","Mais_75017_2029","pl-75017","kfex3075","kfex3075_2030"
"Maje - Paris 16 - Rue de la Pompe","143 Rue de la Pompe, Paris","playground","48.8683","2.28119","75016","Maje_75016_1918","pl-75016","kfex3075","kfex3075_1919"
"Maje - Paris 17 - Courcelles","106 Rue de Courcelles, Paris","playground","48.88","2.30255","75017","Maje_75017_2036","pl-75017","kfex3075","kfex3075_2037"
"Maki Sushi Tokyo","44 Rue de Tolbiac, Paris","restaurant","48.8279","2.37154","75013","Maki_75013_1432","re-75013","kfex3075","kfex3075_1433"
"Mama Shelter Paris East","109 Rue de Bagnolet, Paris","playground","48.8598","2.40285","75020","Mama_75020_2456","pl-75020","kfex3075","kfex3075_2457"
"Manufacture nationale des Gobelins","1 Rue Berbier du Mets, Paris","museum","48.8348","2.3528","75005","Manu_75005_574","mu-75005","kfex3075","kfex3075_575"
"Manuela","20 Rue Jacob, Paris","museum","48.8551","2.33546","75006","Manu_75006_671","mu-75006","kfex3075","kfex3075_672"
"Marcel Villa Léandre 75018","1 Villa Léandre, Paris","restaurant","48.8884","2.33538","75018","Marc_75018_2111","re-75018","kfex3075","kfex3075_2112"
"Marguerite Duras Media Library","115 Rue de Bagnolet, Paris","playground","48.8598","2.40307","75020","Marg_75020_2479","pl-75020","kfex3075","kfex3075_2480"
"Marianne Garden","Place de la Nation, Paris","park","48.8485","2.39614","75012","Mari_75012_1226","pa-75012","kfex3075","kfex3075_1227"
"Marie-Thérèse Auffray Garden","8 Avenue de la Sibelle, Paris","park","48.8264","2.33825","75013","Mari_75013_1353","pa-75013","kfex3075","kfex3075_1354"
"Mariage Frères Étoile","260 Rue du Faubourg Saint-Honoré, Paris","restaurant","48.8774","2.30021","75017","Mari_75017_1983","re-75017","kfex3075","kfex3075_1984"
"Marsan by Helene Darroze","4 Rue d'Assas, Paris","restaurant","48.8501","2.32782","75006","Mars_75006_635","re-75006","kfex3075","kfex3075_636"
"Martin Stephanie - Atelier 31","31 Rue Violet, Paris","museum","48.8483","2.29376","75015","Mart_75015_1742","mu-75015","kfex3075","kfex3075_1743"
"Mary-Cassatt Garden","55 Boulevard de Picpus, Paris","park","48.8457","2.40089","75012","Mary_75012_1205","pa-75012","kfex3075","kfex3075_1206"
"Mary's Hôtel","118 Rue Orfila, Paris","playground","48.8681","2.40077","75020","Mary_75020_2457","pl-75020","kfex3075","kfex3075_2458"
"Matchan","55 Rue du Théâtre, Paris","restaurant","48.8485","2.28935","75015","Matc_75015_1737","re-75015","kfex3075","kfex3075_1738"
"Matsuri Bac","74 Rue du Bac, Paris","restaurant","48.8555","2.32494","75007","Mats_75007_759","re-75007","kfex3075","kfex3075_760"
"Matsuri Marbeuf","24 Rue Marbeuf, Paris","restaurant","48.8688","2.30438","75008","Mats_75008_875","re-75008","kfex3075","kfex3075_876"
"Matsuyama","155 Rue Lecourbe, Paris","restaurant","48.8414","2.29911","75015","Mats_75015_1706","re-75015","kfex3075","kfex3075_1707"
"Matsuri Passy","2-4 Rue de Passy, Paris","restaurant","48.8585","2.284","75016","Mats_75016_1833","re-75016","kfex3075","kfex3075_1834"
"matt","Rue Moufle, Paris","park","48.8596","2.37337","75011","matt_75011_1074","pa-75011","kfex3075","kfex3075_1075"
"Maudy Piot-Jacomet Garden","Rue des Suisses, Paris","park","48.8312","2.31436","75014","Maud_75014_1532","pa-75014","kfex3075","kfex3075_1533"
"Mavrommatis Le Restaurant","42 Rue Daubenton, Paris","restaurant","48.8406","2.35116","75005","Mavr_75005_545","re-75005","kfex3075","kfex3075_546"
"MAW'ADE Lebanese","366 Rue de Vaugirard, Paris","restaurant","48.8348","2.29137","75015","MAW'_75015_1719","re-75015","kfex3075","kfex3075_1720"
"Maxim's Art Nouveau \"Collection 1900\"","3 Rue Royale, Paris","museum","48.8674","2.32219","75001","Maxi_75001_135","mu-75001","kfex3075","kfex3075_136"
"McDonald's","34 Boulevard des Italiens, Paris","restaurant","48.8713","2.33507","75001","McDo_75001_97","re-75001","kfex3075","kfex3075_98"
"McDonald's","167 Rue de Rennes, Paris","restaurant","48.8445","2.32475","75006","McDo_75006_642","re-75006","kfex3075","kfex3075_643"
"McDonald's","19 Place de la République, Paris","restaurant","48.8676","2.36238","75010","McDo_75010_1031","re-75010","kfex3075","kfex3075_1032"
"McDonald's","4, Boulevard Richard Lenoir, Place de la Bastille, Paris","restaurant","48.8539","2.36999","75011","McDo_75011_1105","re-75011","kfex3075","kfex3075_1106"
"McDonald's Porte de Vincennes","111 Cours de Vincennes, Paris","restaurant","48.8475","2.41081","75012","McDo_75012_1258","re-75012","kfex3075","kfex3075_1259"
"McDonald's - Paris Porte Dorée","282 Avenue Daumesnil, Paris","restaurant","48.8354","2.40598","75012","McDo_75012_1286","re-75012","kfex3075","kfex3075_1287"
"McDonald's","82-84 Avenue d'Italie, Paris","restaurant","48.8259","2.357","75013","McDo_75013_1427","re-75013","kfex3075","kfex3075_1428"
"McDonald's","9-11 Avenue de Choisy, Paris","restaurant","48.8206","2.36402","75013","McDo_75013_1435","re-75013","kfex3075","kfex3075_1436"
"McDonald's","5, Denfert, Avenue du Général Leclerc, Paris","restaurant","48.8332","2.33181","75014","McDo_75014_1569","re-75014","kfex3075","kfex3075_1570"
"McDonald's","Alésia, 71 Avenue du Général Leclerc, Paris","restaurant","48.8284","2.32767","75014","McDo_75014_1571","re-75014","kfex3075","kfex3075_1572"
"McDonald's","6 Rue de la Chapelle, Paris","restaurant","48.8906","2.36031","75018","McDo_75018_2113","re-75018","kfex3075","kfex3075_2114"
"McDonald's","3 Allée Darius Milhaud, Paris","restaurant","48.8833","2.38546","75019","McDo_75019_2283","re-75019","kfex3075","kfex3075_2284"
"McDonald's","49 Rue Belgrand, Paris","restaurant","48.8647","2.40834","75020","McDo_75020_2417","re-75020","kfex3075","kfex3075_2418"
"McDonald's","Place Gambetta, 7 Face Mairie du, Paris","restaurant","48.8648","2.39788","75020","McDo_75020_2445","re-75020","kfex3075","kfex3075_2446"
"Medieval Garden of the Cluny Museum","6 Place Paul Painlevé, Paris","park","48.8508","2.34439","75004","Medi_75004_416","pa-75004","kfex3075","kfex3075_417"
"Méditerranée","153 Avenue Jean Jaurès, Paris","restaurant","48.8871","2.38601","75019","Médi_75019_2287","re-75019","kfex3075","kfex3075_2288"
"Medina Hammam Center","43 Rue Petit, Paris","playground","48.8854","2.38451","75019","Medi_75019_2321","pl-75019","kfex3075","kfex3075_2322"
"MEININGER Hotel Paris Porte de Vincennes","37 Boulevard Carnot, Paris","playground","48.8438","2.41315","75012","MEIN_75012_1331","pl-75012","kfex3075","kfex3075_1332"
"Melanaso","24 Ter Singer, Rdc gauche, Paris","restaurant","48.8565","2.27743","75016","Mela_75016_1864","re-75016","kfex3075","kfex3075_1865"
"Meliá Paris Vendôme","8 Rue Cambon, Paris","playground","48.8668","2.32585","75001","Meli_75001_180","pl-75001","kfex3075","kfex3075_181"
"mémorial de la Saint-Barthélémy Garden","Place du Louvre, Paris","park","48.8598","2.34065","75001","mémo_75001_17","pa-75001","kfex3075","kfex3075_18"
"Mémorial de la Shoah","17 Rue Geoffroy l'Asnier, Paris","museum","48.8549","2.35621","75003","Mémo_75003_344","mu-75003","kfex3075","kfex3075_345"
"Ménagerie du Jardin des plantes","57 Rue Cuvier, Paris","zoo","48.8443","2.36041","75004","Ména_75004_487","zo-75004","kfex3075","kfex3075_488"
"Menelik","4 Rue Sauffroy, Paris","restaurant","48.8907","2.32049","75017","Mene_75017_1962","re-75017","kfex3075","kfex3075_1963"
"Menhir","128 Rue Vercingétorix, Paris","park","48.8336","2.31229","75014","Menh_75014_1543","pa-75014","kfex3075","kfex3075_1544"
"Mer de Chine","75013, 159 Rue du Château des Rentiers, Paris","restaurant","48.83","2.36261","75013","Mer_75013_1406","re-75013","kfex3075","kfex3075_1407"
"Mercure Paris Opéra Garnier Hôtel & Spa","4 Rue de l'Isly, Paris","playground","48.8749","2.32603","75008","Merc_75008_917","pl-75008","kfex3075","kfex3075_918"
"MIA76","66 Avenue d'Ivry, Paris","park","48.8243","2.36406","75013","MIA7_75013_1375","pa-75013","kfex3075","kfex3075_1376"
"Miam Miam","127 Rue Aristide Briand, Levallois-Perret","restaurant","48.8956","2.29561","75017","Miam_75017_2012","re-75017","kfex3075","kfex3075_2013"
"Michel Lhéritier, guide-conférencier","27 Passage Dubail, Paris","museum","48.8737","2.36085","75003","Mich_75003_353","mu-75003","kfex3075","kfex3075_354"
"Middle School High School Henri Bergson","27 Rue Édouard-Pailleron, Paris","playground","48.8813","2.37772","75019","Midd_75019_2341","pl-75019","kfex3075","kfex3075_2342"
"Millesime Hôtel Paris","15 Rue Jacob, Paris","playground","48.855","2.33504","75006","Mill_75006_689","pl-75006","kfex3075","kfex3075_690"
"Mineralogy Museum MINES ParisTech","60 Boulevard Saint-Michel, Paris","museum","48.8454","2.33956","75005","Mine_75005_563","mu-75005","kfex3075","kfex3075_564"
"Mi Ranchito Paisa","35 Rue de Montholon, Paris","restaurant","48.8765","2.34488","75010","MiR_75010_1024","re-75010","kfex3075","kfex3075_1025"
"Miroirs Garden","Galerie de la Villette, Paris","park","48.891","2.38937","75019","Miro_75019_2183","pa-75019","kfex3075","kfex3075_2184"
"Missions-Étrangères Square","105 Rue du Bac, Paris","park","48.8525","2.32444","75006","Miss_75006_610","pa-75006","kfex3075","kfex3075_611"
"Mizmiz","6 Rue Moret, Paris","restaurant","48.8667","2.38","75020","Mizm_75020_2419","re-75020","kfex3075","kfex3075_2420"
"MK2 Quai de Loire","7 Quai de la Loire, Paris","playground","48.8844","2.37246","75019","MK2_75019_2329","pl-75019","kfex3075","kfex3075_2330"
